,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Distance_m,Bath_AbvGr,Branch_Number
206,55000,-93.626876,42.024141,Iowa_DOT_and_Rail_Road,5600,TwoFmCon,Average,7,1092,True,False,Normal,1930,1950,3,3880.278037042682,2,Branch_4
207,140000,-93.620386,42.026741,Old_Town,7630,TwoFmCon,Excellent,8,1812,True,True,Normal,1900,1996,4,3290.328239220165,2,Branch_2
208,244400,-93.656231,42.033454,Clear_Creek,24090,OneFam,Good,10,2403,True,True,Normal,1940,1950,4,6184.968358164138,2,Branch_3
209,173000,-93.655538,42.032432,Clear_Creek,15263,OneFam,Average,8,1675,False,True,Normal,1959,1959,3,6127.697671092194,2,Branch_3
210,107500,-93.658265,42.028256,Clear_Creek,10632,OneFam,Fair,6,1224,True,True,Normal,1917,1950,3,6375.003839622151,2,Branch_3
211,100000,-93.656924,42.026752,South_and_West_of_Iowa_State_University,9900,TwoFmCon,Below_Average,6,1392,True,False,Normal,1915,1950,3,6280.591526140359,1,Branch_4
212,95000,-93.658081,42.02616,South_and_West_of_Iowa_State_University,6001,OneFam,Average,5,919,True,True,Normal,1940,1950,3,6383.323322290099,1,Branch_4
214,114900,-93.655849,42.022825,South_and_West_of_Iowa_State_University,6048,TwoFmCon,Good,7,1680,True,True,Normal,1910,1950,2,6256.0211209848,2,Branch_4
215,94000,-93.672036,42.034451,Sawyer,6342,OneFam,Very_Good,6,1020,True,False,Normal,1875,1996,2,7495.25061764526,1,Branch_3
216,136000,-93.671021,42.033386,Sawyer,10773,Duplex,Fair,8,1832,False,False,Normal,1967,1967,4,7409.609025354162,2,Branch_3
217,136500,-93.671076,42.033387,Sawyer,10778,Duplex,Average,8,1768,False,False,Normal,1968,1968,4,7414.163990137262,2,Branch_3
218,131500,-93.673401,42.033008,Sawyer,11625,TwoFmCon,Below_Average,6,1039,False,True,Normal,1965,1965,3,7606.573495883232,2,Branch_3
219,121500,-93.672381,42.03237,Sawyer,11341,OneFam,Above_Average,5,1392,False,True,Normal,1957,1996,3,7522.4452409816395,2,Branch_3
220,125000,-93.678141,42.029867,Sawyer,8521,OneFam,Average,5,912,False,True,Normal,1967,1967,3,8006.719975829141,1,Branch_3
221,154000,-93.676659,42.03069,Sawyer,8246,OneFam,Very_Good,6,1060,False,True,Normal,1968,2001,3,7880.588428652066,1,Branch_3
222,137900,-93.677992,42.029924,Sawyer,7800,OneFam,Good,5,892,False,True,Normal,1966,2008,3,7994.118402025996,1,Branch_3
223,158000,-93.676654,42.029731,Sawyer,9364,OneFam,Good,7,1352,True,True,Normal,1969,1969,4,7884.381852669512,2,Branch_3
224,137250,-93.676674,42.030519,Sawyer,7832,OneFam,Average,4,864,False,True,Normal,1968,1968,2,7882.474686174332,1,Branch_3
225,160250,-93.671511,42.031187,Sawyer,7424,Duplex,Average,5,1373,False,True,Normal,1978,1978,3,7452.815500486475,1,Branch_3
226,163000,-93.673565,42.03136,Sawyer,11227,OneFam,Average,7,1440,True,True,Normal,1968,1968,4,7622.359973267783,2,Branch_3
228,328000,-93.670503,42.030082,Clear_Creek,14000,OneFam,Average,7,2260,True,True,Normal,1996,1997,3,7373.76422680621,3,Branch_3
229,270000,-93.670114,42.03009,Clear_Creek,20062,OneFam,Good,4,1483,False,True,Normal,1977,2001,1,7341.54262843168,2,Branch_3
230,85000,-93.663619,42.03387,Sawyer,9259,OneFam,Below_Average,4,756,False,True,Normal,1927,1950,2,6797.227973221235,1,Branch_3
231,128000,-93.668378,42.032164,Sawyer,9600,OneFam,Good,4,1067,False,True,Normal,1950,1995,2,7191.2386631315585,2,Branch_3
232,260000,-93.667904,42.026547,Clear_Creek,23595,OneFam,Above_Average,4,1524,True,True,Normal,1979,1979,0,7187.279694545968,1,Branch_3
233,230000,-93.675038,42.024673,Clear_Creek,17082,OneFam,Average,8,1981,True,True,Normal,1978,1992,4,7797.340761003118,3,Branch_3
234,124000,-93.671178,42.023079,Edwards,18600,OneFam,Below_Average,8,1610,True,True,Normal,1938,1990,4,7503.992690522849,2,Branch_3
236,144500,-93.66357,42.026533,Edwards,11479,OneFam,Good,6,1074,False,True,Normal,1950,1987,3,6830.403127633909,1,Branch_3
237,129000,-93.667708,42.024208,Edwards,9571,OneFam,Above_Average,6,1144,False,True,Normal,1956,1956,3,7201.762543901795,1,Branch_3
238,127000,-93.66526,42.025173,Edwards,9350,OneFam,Above_Average,8,1531,False,True,Normal,1947,1979,3,6986.796873226392,1,Branch_3
239,128000,-93.666097,42.02526,Edwards,9525,OneFam,Good,5,1172,False,True,Normal,1954,1998,3,7054.396533917263,1,Branch_3
240,186000,-93.6658876,42.0247497,Edwards,10420,OneFam,Average,6,1212,False,True,Normal,2009,2009,3,7044.3378324270325,2,Branch_3
241,308030,-93.665799,42.024126,Edwards,17485,OneFam,Average,5,1508,False,True,Partial,2009,2010,1,7046.424217284286,1,Branch_3
242,114000,-93.663367,42.025019,Edwards,11200,OneFam,Fair,5,1298,False,True,Normal,1964,1964,3,6833.468542975629,2,Branch_3
244,178000,-93.685001,42.03374,Sawyer_West,9206,OneFam,Average,7,1732,True,True,Normal,1985,1985,3,8567.517984692624,3,Branch_3
245,270000,-93.685988,42.032076,Sawyer_West,11980,OneFam,Average,4,1433,False,True,Normal,1987,1987,1,8649.51439800889,2,Branch_3
246,218000,-93.683167,42.033783,Sawyer_West,12361,OneFam,Good,8,1802,True,True,Normal,1993,1993,3,8415.703528616725,3,Branch_3
247,236000,-93.682026,42.03068,Sawyer_West,9938,OneFam,Average,8,1949,True,True,Normal,1993,1994,3,8324.843229360913,3,Branch_3
248,147000,-93.6801568,42.0311198,Sawyer_West,9069,OneFam,Above_Average,5,996,False,True,Normal,1992,1992,2,8168.723984648579,1,Branch_3
249,245350,-93.69019,42.025747,College_Creek,10475,OneFam,Average,7,1694,False,True,Normal,2008,2008,3,9033.085270478086,2,Branch_3
250,206000,-93.691269,42.024614,College_Creek,6762,OneFam,Average,6,1208,False,True,Normal,2006,2006,2,9134.104893158416,2,Branch_3
251,198900,-93.69245,42.024604,College_Creek,10402,OneFam,Average,6,1226,False,True,Normal,2009,2009,3,9231.518662516884,2,Branch_3
252,187000,-93.692521,42.024604,College_Creek,7360,OneFam,Average,6,1222,False,True,Normal,2010,2010,2,9237.368539605417,2,Branch_3
253,320000,-93.68329,42.030601,Sawyer_West,12376,OneFam,Average,11,3222,True,True,Normal,1990,1990,5,8429.74096115363,3,Branch_3
254,138500,-93.6801805,42.0298532,Sawyer_West,14235,OneFam,Very_Good,6,1445,True,True,Normal,1900,1993,3,8175.522941398727,2,Branch_3
255,155000,-93.682138,42.024318,Clear_Creek,8816,OneFam,Good,6,1052,False,True,Normal,1971,1971,3,8385.931024549387,1,Branch_3
256,159000,-93.69188,42.021321,College_Creek,11105,OneFam,Average,4,965,False,True,Normal,1996,1996,2,9228.833784351806,1,Branch_3
257,191000,-93.690542,42.018411,College_Creek,9337,OneFam,Average,8,1692,True,True,Normal,1997,1998,3,9170.79823568372,3,Branch_3
258,200500,-93.688258,42.01867,College_Creek,8750,OneFam,Average,7,1682,True,True,Normal,1998,1998,3,8979.518485976307,3,Branch_3
259,150000,-93.68773,42.022186,College_Creek,15240,OneFam,Very_Good,5,1026,False,True,Normal,1977,2004,3,8875.136280914143,2,Branch_3
260,161750,-93.687807,42.022045,College_Creek,10900,OneFam,Good,6,1392,True,True,Normal,1977,1977,3,8883.590869330295,2,Branch_3
261,128200,-93.687745,42.021395,College_Creek,10650,OneFam,Above_Average,5,894,False,True,Normal,1976,1976,3,8888.707941767634,1,Branch_3
262,127000,-93.683727,42.021133,College_Creek,7480,OneFam,Above_Average,5,876,False,True,Normal,1972,1972,3,8564.030531314895,1,Branch_3
263,318000,-93.687859,42.018662,College_Creek,10389,OneFam,Average,8,1978,False,True,Normal,2003,2003,3,8947.15605505416,3,Branch_3
264,272000,-93.685523,42.019069,College_Creek,11423,OneFam,Average,6,1601,False,True,Normal,2001,2002,3,8748.719752738783,2,Branch_3
265,237000,-93.687764,42.016121,College_Creek,9548,OneFam,Above_Average,7,1829,True,True,Normal,2003,2003,3,8994.064580009535,3,Branch_3
266,240000,-93.680864,42.018721,College_Creek,9375,OneFam,Average,9,2098,True,True,Normal,1997,1997,4,8376.45419485791,3,Branch_3
267,224900,-93.682686,42.017749,College_Creek,12137,OneFam,Average,6,1661,False,True,Normal,1998,1998,3,8545.446549302547,2,Branch_3
268,143750,-93.681227,42.016275,College_Creek,4435,TwnhsE,Average,4,848,False,True,Normal,2003,2003,1,8461.507265544684,1,Branch_3
269,143000,-93.6837,42.016253,College_Creek,4426,TwnhsE,Average,3,848,False,True,Normal,2004,2004,1,8661.978223828388,1,Branch_3
270,232000,-93.687922,42.01404,College_Creek,10635,OneFam,Average,8,1668,False,True,Normal,2003,2003,3,9057.865289480555,2,Branch_3
271,213000,-93.684015,42.014092,College_Creek,8400,OneFam,Average,7,1484,False,True,Normal,2004,2005,3,8742.061167975677,2,Branch_3
272,185500,-93.685961,42.014023,College_Creek,8773,OneFam,Average,6,1414,False,True,Normal,2004,2004,3,8900.42046013139,2,Branch_3
273,84900,-93.6783313,42.0203585,Edwards,8777,OneFam,Above_Average,5,640,False,True,Normal,1945,2007,2,8137.193058195719,1,Branch_3
275,100000,-93.677553,42.021041,Edwards,9825,Duplex,Average,8,1664,False,False,Normal,1965,1965,4,8060.854551349293,2,Branch_3
276,144000,-93.677545,42.020635,Edwards,10044,OneFam,Above_Average,6,1196,False,True,Normal,1968,1968,3,8067.764303062892,1,Branch_3
278,125200,-93.675268,42.020306,Edwards,6305,OneFam,Above_Average,5,1096,False,True,Normal,1975,1975,3,7888.454322015728,1,Branch_3
280,90000,-93.6663375,42.019629,Edwards,6410,OneFam,Average,5,960,False,False,Normal,1958,1958,3,7177.12913039323,1,Branch_3
281,140000,-93.66751,42.020196,Edwards,8546,OneFam,Average,5,1121,False,True,Normal,2003,2004,2,7259.559711845779,2,Branch_3
282,113000,-93.664841,42.021793,Edwards,8741,OneFam,Below_Average,7,1487,True,True,Normal,1945,1950,3,7009.243148319021,2,Branch_3
283,80000,-93.660168,42.021583,Edwards,12180,TwoFmCon,Below_Average,5,924,True,True,Normal,1941,1950,2,6633.145527860102,1,Branch_3
284,144500,-93.661944,42.017726,Edwards,8562,OneFam,Above_Average,7,1526,False,True,Normal,1957,2002,4,6870.65768882368,1,Branch_3
285,104000,-93.655762,42.022674,South_and_West_of_Iowa_State_University,4853,OneFam,Above_Average,5,1296,False,True,Normal,1924,1999,2,6251.988878187073,2,Branch_4
286,128000,-93.655653,42.022702,South_and_West_of_Iowa_State_University,6858,OneFam,Below_Average,6,1647,True,True,Normal,1915,1950,4,6242.5442225222705,2,Branch_4
287,58500,-93.656718,42.022089,Edwards,8212,OneFam,Fair,5,864,False,True,Normal,1914,1950,2,6341.933649182875,1,Branch_3
288,127000,-93.650321,42.017737,South_and_West_of_Iowa_State_University,5000,OneFam,Above_Average,6,1691,True,True,Normal,1924,1950,3,5942.160540772138,2,Branch_4
289,126000,-93.6514413,42.0177987,South_and_West_of_Iowa_State_University,7890,OneFam,Above_Average,4,856,False,True,Normal,1939,1950,2,6029.234239202184,1,Branch_4
290,160000,-93.6507568,42.0163944,South_and_West_of_Iowa_State_University,7200,Duplex,Above_Average,10,2650,True,False,Normal,1967,1967,6,6020.75113329879,3,Branch_4
291,100000,-93.64678,42.019091,South_and_West_of_Iowa_State_University,9839,OneFam,Poor,7,1666,True,False,Normal,1931,1950,3,5618.486121786653,1,Branch_4
292,169000,-93.646683,42.019093,South_and_West_of_Iowa_State_University,9638,OneFam,Good,10,2447,True,True,Normal,1919,1990,4,5610.700660514189,2,Branch_4
293,257500,-93.640041,42.016226,Crawford,10452,OneFam,Above_Average,8,2133,True,True,Normal,1941,1985,4,5189.610004024838,2,Branch_4
294,215000,-93.639781,42.014937,Crawford,15600,Duplex,Above_Average,11,2177,True,True,Normal,1950,1991,5,5222.788902918348,3,Branch_4
295,266500,-93.642793,42.014682,Crawford,9042,OneFam,Excellent,9,2340,True,True,Normal,1941,2006,4,5464.475601711616,2,Branch_4
296,335000,-93.639678,42.011005,Crawford,17500,OneFam,Very_Good,7,1902,False,True,Normal,1959,2002,3,5397.911226927404,2,Branch_4
297,203135,-93.645014,42.010606,Crawford,19645,OneFam,Above_Average,6,1652,True,True,Normal,1994,2007,3,5814.373887789509,3,Branch_4
298,185000,-93.645701,42.009345,Blueste,3907,TwnhsE,Above_Average,4,1034,False,True,Normal,1989,1989,1,5926.596739982926,1,Branch_4
299,162500,-93.645729,42.009337,Blueste,3907,TwnhsE,Average,5,1191,False,True,Normal,1989,1989,2,5929.069808074826,2,Branch_4
300,289000,-93.641677,42.010797,Crawford,15602,OneFam,Very_Good,6,1801,False,True,Normal,1959,1997,1,5556.306203373395,2,Branch_4
301,125500,-93.625291,42.022772,Iowa_DOT_and_Rail_Road,5436,OneFam,Very_Good,7,1154,True,True,Normal,1922,2007,3,3796.0530014442966,1,Branch_4
302,82000,-93.629496,42.021414,Iowa_DOT_and_Rail_Road,8154,OneFam,Average,4,540,False,True,Normal,1941,1950,1,4173.66990758,1,Branch_4
303,110000,-93.626689,42.021474,Iowa_DOT_and_Rail_Road,9140,OneFam,Average,5,1107,True,True,Normal,1921,1975,2,3950.9667864210796,1,Branch_4
308,246000,-93.615993,42.008687,Crawford,3811,TwnhsE,Average,5,1646,False,True,Normal,2004,2005,2,3926.638577404766,2,Branch_4
309,254900,-93.604947,41.99706,Mitchell,11050,OneFam,Average,8,1916,True,True,Normal,1998,1999,3,4435.1994904507355,3,Branch_4
310,190000,-93.602823,41.997052,Mitchell,9620,OneFam,Good,6,1285,False,True,Normal,1977,1977,3,4361.985067424151,2,Branch_4
311,201000,-93.603972,41.996065,Mitchell,9196,OneFam,Average,7,1560,False,True,Normal,2003,2003,3,4500.932748792173,2,Branch_4
312,169900,-93.600797,41.994784,Mitchell,12328,OneFam,Average,6,1034,False,True,Normal,1976,1976,3,4531.808815746122,1,Branch_4
313,170000,-93.602002,41.994013,Mitchell,12760,Duplex,Average,9,2048,False,True,Normal,1976,1976,5,4647.529474335228,3,Branch_4
314,160000,-93.657894,41.997741,Timberland,57200,OneFam,Average,7,1687,False,True,Normal,1948,1950,3,7437.126523335862,1,Branch_4
315,220000,-93.649203,41.995346,Timberland,11896,OneFam,Average,6,1346,False,True,Normal,2008,2008,3,6991.262830518394,2,Branch_4
316,179781,-93.649201,41.995278,Timberland,9803,OneFam,Average,6,1214,False,True,Partial,2009,2010,2,6995.6504012408095,2,Branch_4
317,174000,-93.649096,41.994284,Timberland,9802,OneFam,Average,7,1444,True,True,Normal,2006,2007,3,7055.419495788117,3,Branch_4
318,269500,-93.649471,41.99353,Timberland,12003,OneFam,Average,8,1968,True,True,Partial,2009,2010,4,7131.250735722883,3,Branch_4
319,214900,-93.647645,41.995489,Timberland,11316,OneFam,Average,8,1894,True,True,Normal,2002,2003,4,6878.610977644112,3,Branch_4
320,202900,-93.646814,41.99435,Timberland,14191,OneFam,Average,9,1908,True,True,Normal,2002,2002,4,6901.902993803264,3,Branch_4
321,378500,-93.652495,41.992989,Timberland,13214,OneFam,Average,10,2018,False,True,Normal,2008,2009,3,7366.598895131917,2,Branch_4
322,169000,-93.60743,41.99321,Mitchell,15300,OneFam,Average,7,1264,False,True,Normal,1965,1977,2,4909.744041587802,1,Branch_4
323,173500,-93.608372,41.990934,Mitchell,10114,OneFam,Average,7,1430,False,True,Normal,2004,2005,3,5171.413662204344,2,Branch_4
324,139000,-93.607622,41.993253,Mitchell,9400,Duplex,Average,8,1824,True,False,Normal,1971,1971,4,4912.4205959597575,4,Branch_4
325,166500,-93.608223,41.991004,Mitchell,11875,OneFam,Average,7,1344,False,True,Normal,1999,1999,3,5159.094397127478,2,Branch_4
326,83500,-93.60359,41.991861,Meadow_Village,1974,TwnhsE,Average,6,1092,True,True,Normal,1973,1973,3,4918.20417548411,2,Branch_4
327,119500,-93.604318,41.991758,Meadow_Village,2394,Twnhs,Above_Average,5,945,False,True,Normal,1973,1973,2,4951.489975795204,1,Branch_4
328,85000,-93.604425,41.991876,Meadow_Village,2592,TwnhsE,Fair,4,1112,True,True,Normal,1976,1976,3,4942.765884032718,2,Branch_4
329,76000,-93.603435,41.992212,Meadow_Village,1476,Twnhs,Good,5,1092,True,False,Normal,1970,1970,3,4877.236178191654,2,Branch_4
330,75500,-93.60359,41.992119,Meadow_Village,1491,TwnhsE,Above_Average,3,630,False,False,Normal,1972,1972,1,4891.606394272753,1,Branch_4
331,88250,-93.601806,41.9917,Meadow_Village,1900,TwnhsE,Below_Average,5,1092,True,False,Normal,1970,1970,3,4882.05549396805,2,Branch_4
332,85500,-93.603398,41.991824,Meadow_Village,1890,TwnhsE,Above_Average,5,1092,True,True,Normal,1972,1972,3,4916.141584104587,2,Branch_4
333,130000,-93.601449,41.991558,Mitchell,6953,OneFam,Good,5,874,False,True,Normal,1971,2004,3,4886.812708736823,1,Branch_4
334,157900,-93.606856,41.988729,Mitchell,26142,OneFam,Good,6,1188,False,True,Normal,1962,1962,3,5343.083846811794,1,Branch_4
335,149900,-93.6035354,41.9889358,Mitchell,12887,OneFam,Good,5,833,False,True,Normal,1984,1984,2,5219.7133646110415,1,Branch_4
336,159000,-93.6030339,41.98766,Mitchell,7700,Duplex,Poor,10,2432,True,True,Normal,1985,1986,4,5338.7478322059,6,Branch_4
337,136000,-93.600582,41.986647,Mitchell,10475,OneFam,Average,6,1274,True,True,Normal,1991,1991,3,5381.974475529364,2,Branch_4
338,161000,-93.599791,41.9913,Mitchell,10544,OneFam,Average,8,1479,True,True,Normal,1969,1969,5,4869.431566396995,2,Branch_4
339,285000,-93.600006,41.989848,Mitchell,9892,OneFam,Average,6,1803,False,True,Normal,1994,1995,3,5028.385348707448,3,Branch_4
340,231000,-93.600147,41.989185,Mitchell,12961,OneFam,Average,7,1797,True,True,Normal,1993,1994,3,5102.105234156082,3,Branch_4
341,124500,-93.6188955,42.0530363,North_Ames,13008,OneFam,Average,5,882,False,True,Normal,1956,1956,2,3811.816058230359,1,Branch_2
342,157000,-93.619562,42.05139,North_Ames,10200,OneFam,Average,7,1434,False,True,Normal,1974,1974,4,3754.0670235286643,2,Branch_2
343,345000,-93.615524,42.049322,North_Ames,13860,OneFam,Good,9,2704,True,True,Normal,1972,1995,4,3348.6210730705066,3,Branch_2
344,189500,-93.639388,42.059956,Gilbert,10179,OneFam,Average,7,1608,True,True,Normal,1997,1997,3,5649.485459338536,3,Branch_1
345,270000,-93.639915,42.063294,Gilbert,11792,OneFam,Average,9,2283,True,True,Normal,2003,2003,4,5890.2552705627495,3,Branch_1
346,189000,-93.6364,42.060896,Gilbert,8400,OneFam,Average,7,1628,True,True,Normal,1996,1997,3,5499.5382615825765,3,Branch_1
347,377500,-93.635838,42.062956,Gilbert,14892,OneFam,Average,7,1746,False,True,Normal,2006,2007,3,5594.234212462654,2,Branch_1
348,168500,-93.637442,42.060598,Gilbert,8530,OneFam,Average,7,1474,True,True,Normal,1995,1996,3,5552.6412715701135,3,Branch_1
349,375000,-93.634265,42.062903,Stone_Brook,7296,TwnhsE,Average,8,2522,False,True,Normal,2004,2005,1,5486.576427900968,2,Branch_1
350,278000,-93.633739,42.061981,Stone_Brook,5664,TwnhsE,Average,5,1659,False,True,Normal,2000,2000,2,5390.188809727724,2,Branch_1
351,240000,-93.633547,42.061633,Stone_Brook,7380,OneFam,Average,5,1478,False,True,Normal,1998,1998,2,5354.393113375844,2,Branch_1
352,239500,-93.633024,42.061178,Stone_Brook,8013,TwnhsE,Average,6,1734,False,True,Normal,1995,1996,2,5289.564261993803,2,Branch_1
353,177500,-93.63921,42.059283,Gilbert,8923,OneFam,Average,7,1382,True,True,Normal,1998,1998,3,5597.634557084581,3,Branch_1
354,185000,-93.639069,42.059129,Gilbert,10141,OneFam,Average,7,1718,True,True,Normal,1998,1998,3,5578.759504807006,3,Branch_1
355,191000,-93.639069,42.059161,Gilbert,7500,OneFam,Average,7,1636,True,True,Normal,1998,1999,3,5580.610257850572,3,Branch_1
356,178000,-93.636955,42.058274,Gilbert,7837,OneFam,Good,7,1571,True,True,Normal,1993,1994,3,5379.923933823157,3,Branch_1
357,185000,-93.637046,42.058059,Gilbert,9765,OneFam,Very_Good,6,1470,True,True,Normal,1993,1993,3,5373.935903023776,3,Branch_1
358,181316,-93.637671,42.059645,Gilbert,8803,OneFam,Average,7,1516,True,True,Normal,1994,1995,3,5510.862492151497,3,Branch_1
359,166000,-93.635824,42.058194,Gilbert,7250,OneFam,Average,6,1190,False,True,Normal,1993,1993,3,5295.598426440921,2,Branch_1
360,178000,-93.635753,42.05793,Gilbert,9636,OneFam,Average,7,1593,True,True,Normal,1992,1993,3,5275.151090106911,3,Branch_1
361,174000,-93.636822,42.058173,Gilbert,8125,OneFam,Average,6,1481,True,True,Normal,1994,1995,3,5364.678755332342,3,Branch_1
362,173000,-93.636047,42.057854,Gilbert,9248,OneFam,Above_Average,6,1167,False,True,Normal,1992,1992,3,5291.464524515838,2,Branch_1
363,225000,-93.639325,42.058201,Gilbert,10762,OneFam,Average,9,1983,True,True,Normal,1999,1999,3,5544.090587476395,3,Branch_1
364,180500,-93.634644,42.058747,Gilbert,11851,OneFam,Average,5,1442,False,True,Normal,1990,1990,3,5246.19569976964,2,Branch_1
366,501837,-93.627751,42.060265,Stone_Brook,17423,OneFam,Average,9,2234,False,True,Partial,2008,2009,1,4880.977154262062,2,Branch_1
367,372500,-93.628639,42.059817,Stone_Brook,11844,OneFam,Average,7,2046,False,True,Partial,2008,2008,3,4908.4350894384015,3,Branch_1
368,260000,-93.629357,42.058439,Stone_Brook,16158,OneFam,Average,7,1530,False,True,Normal,2005,2005,3,4865.271687009832,2,Branch_1
369,185000,-93.623975,42.056796,Gilbert,11900,OneFam,Above_Average,6,1934,True,True,Normal,1977,1977,3,4398.055686233476,3,Branch_1
370,260000,-93.637343,42.053532,Northwest_Ames,13005,OneFam,Good,10,2353,True,True,Normal,1980,1980,4,5153.44990328585,3,Branch_2
371,181000,-93.636512,42.055408,Northwest_Ames,17043,OneFam,Average,7,1586,False,True,Normal,1979,1998,3,5188.593262634972,2,Branch_2
